#Longitud de onda =  618  nm				Anchura de pulso =  150  nm
 Iteracion   E(x,n) real  E(x,n) imag  E(x+1,n) real  E(x+1,n) imag  B(x,n+1/2) real  B(x,n+1/2) imag  B(x-1,n+1/2) real  B(x-1,n+1/2) imag
   199.0   -8.156067e-03  -0.010763   -8.067145e-03    -0.005599      4.811303e-11    -5.319440e-11      4.380341e-11       1.328732e-11   
   200.0   -8.827404e-03  -0.000406   -7.619452e-03    -0.015163      4.601934e-11    -2.761680e-11      4.613686e-11       2.336090e-11   
   201.0   -8.809098e-03   0.007535   -7.962514e-03    -0.015271      4.455200e-11     1.191129e-11      4.993541e-11      -1.245840e-13   
   202.0   -7.970489e-03   0.005660   -8.578375e-03    -0.006297      4.560562e-11     3.263598e-11      5.257671e-11      -3.388856e-11   
   203.0   -6.884555e-03  -0.004703   -8.689084e-03     0.003426      4.873332e-11     1.854693e-11      5.236324e-11      -4.552755e-11   
   204.0   -6.319098e-03  -0.014684   -7.940840e-03     0.004947      5.154421e-11    -1.547832e-11      5.003040e-11      -2.246398e-11   
   205.0   -6.554914e-03  -0.015773   -6.715200e-03    -0.003410      5.182202e-11    -3.690652e-11      4.808183e-11       1.681781e-11   
   206.0   -7.137549e-03  -0.007404   -5.791779e-03    -0.014567      4.948947e-11    -2.449076e-11      4.854235e-11       3.937975e-11   
   207.0   -7.285088e-03   0.002546   -5.658993e-03    -0.018974      4.667104e-11     1.280924e-11      5.114127e-11       2.743932e-11   
   208.0   -6.588730e-03   0.004825   -6.082820e-03    -0.013087      4.579417e-11     4.385460e-11      5.355981e-11      -5.646575e-12   
   209.0   -5.379024e-03  -0.002886   -6.317221e-03    -0.002511      4.742030e-11     4.320502e-11      5.352362e-11      -2.748289e-11   
   210.0   -4.428268e-03  -0.013898   -5.770383e-03     0.003003      4.974652e-11     1.391175e-11      5.085470e-11      -1.595562e-11   
   211.0   -4.255639e-03  -0.018550   -4.533418e-03    -0.001716      5.022798e-11    -1.526676e-11      4.762708e-11       2.074689e-11   
   212.0   -4.660799e-03  -0.012940   -3.298598e-03    -0.012637      4.786695e-11    -1.579182e-11      4.628240e-11       5.160365e-11   
   213.0   -4.907635e-03  -0.002442   -2.739165e-03    -0.020155      4.410845e-11     1.491028e-11      4.741313e-11       5.099310e-11   
   214.0   -4.392841e-03   0.003179   -2.906400e-03    -0.017731      4.153207e-11     5.115261e-11      4.922929e-11       2.201505e-11   
   215.0   -3.193794e-03  -0.001360   -3.186304e-03    -0.007779      4.151909e-11     6.227842e-11      4.919659e-11      -6.391247e-12   
   216.0   -1.997818e-03  -0.012057   -2.855860e-03     0.000525      4.300629e-11     4.047027e-11      4.635326e-11      -5.950907e-12   
   217.0   -1.476438e-03  -0.019288   -1.737558e-03    -0.000447      4.345888e-11     7.813336e-12      4.218760e-11       2.504855e-11   
   218.0   -1.674474e-03  -0.016603   -3.601784e-04    -0.009866      4.118087e-11    -3.863486e-12      3.927088e-11       6.022489e-11   
   219.0   -1.972006e-03  -0.006620    5.206115e-04    -0.019212      3.686054e-11     1.796194e-11      3.889809e-11       6.938517e-11   
   220.0   -1.654604e-03   0.001391    6.073937e-04    -0.020030      3.293994e-11     5.508935e-11      3.990405e-11       4.631574e-11   
   221.0   -5.697566e-04   0.000024    3.288717e-04    -0.011635      3.138239e-11     7.529772e-11      3.974610e-11       1.446155e-11   
   222.0    7.331158e-04  -0.009453    4.458593e-04    -0.001724      3.188028e-11     6.190231e-11      3.685629e-11       5.216991e-12   
   223.0    1.508263e-03  -0.018283    1.354348e-03     0.000674      3.214705e-11     2.904473e-11      3.209134e-11       2.886945e-11   
   224.0    1.499584e-03  -0.018310    2.722681e-03    -0.006530      3.002712e-11     8.627163e-12      2.793830e-11       6.510332e-11   
   225.0    1.174196e-03  -0.009513    3.795533e-03    -0.016585      2.548368e-11     2.088465e-11      2.621075e-11       8.189986e-11   
   226.0    1.287455e-03  -0.000008    4.086391e-03    -0.020111      2.063243e-11     5.572853e-11      2.637271e-11       6.530457e-11   
   227.0    2.181657e-03   0.001484    3.822410e-03    -0.013743      1.778859e-11     8.212041e-11      2.604856e-11       3.237265e-11   
   228.0    3.468367e-03  -0.006266    3.731945e-03    -0.003217      1.733175e-11     7.683683e-11      2.324483e-11       1.521007e-11   
   229.0    4.389487e-03  -0.015866    4.370186e-03     0.001937      1.736520e-11     4.598072e-11      1.821348e-11       3.097637e-11   
   230.0    4.521629e-03  -0.018203    5.605371e-03    -0.002785      1.548681e-11     1.925709e-11      1.321702e-11       6.587314e-11   
   231.0    4.168050e-03  -0.010941    6.740878e-03    -0.012700      1.102745e-11     2.230513e-11      1.041463e-11       8.811606e-11   
   232.0    4.072586e-03  -0.000690    7.160451e-03    -0.018300      5.675410e-12     5.282845e-11      9.847924e-12       7.775574e-11   
   233.0    4.722567e-03   0.003193    6.898244e-03    -0.014091      1.904419e-12     8.278737e-11      9.414622e-12       4.537237e-11   
   234.0    5.892482e-03  -0.002635    6.604030e-03    -0.003698      6.711274e-13     8.463044e-11      6.854867e-12       2.206784e-11   
   235.0    6.855764e-03  -0.012381    6.935751e-03     0.003529      5.324905e-13     5.705541e-11      1.883138e-12       3.015510e-11   
   236.0    7.066164e-03  -0.016571    7.945195e-03     0.001245     -9.910901e-13     2.617544e-11     -3.540894e-12       6.215151e-11   
   237.0    6.668964e-03  -0.010967    9.030020e-03    -0.007968     -5.083391e-12     2.097842e-11     -7.057675e-12       8.789888e-11   
   238.0    6.361416e-03  -0.000542    9.497070e-03    -0.015038     -1.051826e-11     4.610373e-11     -8.127674e-12       8.309731e-11   
   239.0    6.733814e-03   0.005220    9.210032e-03    -0.012911     -1.481017e-11     7.752936e-11     -8.528406e-12       5.227397e-11   
   240.0    7.712367e-03   0.001286    8.714673e-03    -0.003164     -1.654741e-11     8.524309e-11     -1.065879e-11       2.443418e-11   
   241.0    8.629677e-03  -0.008186    8.724124e-03     0.005488     -1.671111e-11     6.154269e-11     -1.525747e-11       2.550973e-11   
   242.0    8.856121e-03  -0.013799    9.447716e-03     0.005403     -1.773650e-11     2.825951e-11     -2.069902e-11       5.375153e-11   
   243.0    8.394630e-03  -0.009828    1.039463e-02    -0.002796     -2.120299e-11     1.607044e-11     -2.453572e-11       8.145303e-11   
   244.0    7.875469e-03   0.000357    1.083726e-02    -0.010830     -2.633651e-11     3.545982e-11     -2.581859e-11       8.136879e-11   
   245.0    7.956150e-03   0.007508    1.049730e-02    -0.010593     -3.074096e-11     6.683347e-11     -2.598854e-11       5.266663e-11   
   246.0    8.696467e-03   0.005301    9.806793e-03    -0.001814     -3.266543e-11     7.916545e-11     -2.748935e-11       2.166499e-11   
   247.0    9.502779e-03  -0.003656    9.497438e-03     0.007701     -3.265617e-11     5.948079e-11     -3.142648e-11       1.665084e-11   
   248.0    9.694337e-03  -0.010328    9.907022e-03     0.009478     -3.302481e-11     2.515257e-11     -3.650772e-11       4.084500e-11   
   249.0    9.151781e-03  -0.007883    1.066018e-02     0.002412     -3.563924e-11     7.308842e-12     -4.027766e-11       6.938031e-11   
   250.0    8.429223e-03   0.001786    1.102622e-02    -0.006202     -4.014049e-11     2.115365e-11     -4.146330e-11       7.318469e-11   
   251.0    8.223160e-03   0.009891    1.061397e-02    -0.007621     -4.428436e-11     5.150611e-11     -4.118327e-11       4.686728e-11   
   252.0    8.706237e-03   0.009169    9.742818e-03     0.000019     -4.608101e-11     6.736449e-11     -4.186178e-11       1.384328e-11   
   253.0    9.363495e-03   0.000831    9.137031e-03     0.009941     -4.568849e-11     5.157510e-11     -4.489144e-11       3.778133e-12   
   254.0    9.487657e-03  -0.006614    9.234768e-03     0.013207     -4.525017e-11     1.721889e-11     -4.929168e-11       2.405000e-11   
   255.0    8.858085e-03  -0.005550    9.771262e-03     0.007256     -4.683294e-11    -4.977772e-12     -5.265247e-11       5.270392e-11   
   256.0    7.951537e-03   0.003435    1.003399e-02    -0.001667     -5.044235e-11     3.865458e-12     -5.345298e-11       5.968058e-11   
   257.0    7.482550e-03   0.012130    9.545569e-03    -0.004504     -5.401808e-11     3.269583e-11     -5.251948e-11       3.583404e-11   
   258.0    7.715996e-03   0.012619    8.520621e-03     0.001932     -5.541269e-11     5.121862e-11     -5.221667e-11       1.719966e-12   
   259.0    8.213861e-03   0.004908    7.659080e-03     0.011912     -5.445112e-11     3.907873e-11     -5.415536e-11      -1.233013e-11   
   260.0    8.259934e-03  -0.003100    7.474572e-03     0.016309     -5.308989e-11     5.438321e-12     -5.763327e-11       4.437435e-12   
   261.0    7.552181e-03  -0.003256    7.802830e-03     0.011369     -5.352433e-11    -1.991006e-11     -6.031689e-11       3.284045e-11   
   262.0    6.494057e-03   0.004961    7.962372e-03     0.002310     -5.606928e-11    -1.531465e-11     -6.050193e-11       4.242616e-11   
   263.0    5.803554e-03   0.013956    7.412425e-03    -0.001723     -5.885786e-11     1.186079e-11     -5.876020e-11       2.104115e-11   
   264.0    5.818767e-03   0.015386    6.274340e-03     0.003521     -5.964748e-11     3.242535e-11     -5.737592e-11      -1.340553e-11   
   265.0    6.172624e-03   0.008247    5.214162e-03     0.013310     -5.798622e-11     2.364848e-11     -5.812084e-11      -3.040499e-11   
   266.0    6.151653e-03  -0.000174    4.800098e-03     0.018515     -5.564364e-11    -8.744483e-12     -6.053211e-11      -1.653745e-11   
   267.0    5.390145e-03  -0.001388    4.955646e-03     0.014439     -5.489055e-11    -3.617619e-11     -6.236708e-11       1.151555e-11   
   268.0    4.225474e-03   0.006042    5.036724e-03     0.005347     -5.629665e-11    -3.497235e-11     -6.179032e-11       2.329976e-11   
   269.0    3.369687e-03   0.015119    4.457686e-03     0.000318     -5.818242e-11    -9.318800e-12     -5.916006e-11       4.318716e-12   
   270.0    3.217393e-03   0.017243    3.259692e-03     0.004438     -5.825573e-11     1.287653e-11     -5.667280e-11      -2.985140e-11   
   271.0    3.463978e-03   0.010587    2.070811e-03     0.013875     -5.584103e-11     7.177923e-12     -5.621521e-11      -4.883399e-11   
   272.0    3.405690e-03   0.001862    1.497082e-03     0.019621     -5.253293e-11    -2.360223e-11     -5.752326e-11      -3.716415e-11   
   273.0    2.628313e-03  -0.000251    1.536109e-03     0.016247     -5.063987e-11    -5.219704e-11     -5.844750e-11      -9.369615e-12   
   274.0    1.412066e-03   0.006421    1.582792e-03     0.007177     -5.093578e-11    -5.350791e-11     -5.706258e-11       4.328642e-12   
   275.0    4.576539e-04   0.015430    1.021041e-03     0.001332     -5.191227e-11    -2.907240e-11     -5.355366e-11      -1.233498e-11   
   276.0    2.019638e-04   0.018038   -1.748953e-04     0.004434     -5.125908e-11    -5.493750e-12     -5.003196e-11      -4.575062e-11   
   277.0    3.931199e-04   0.011767   -1.415074e-03     0.013435     -4.812503e-11    -8.385503e-12     -4.846272e-11      -6.584755e-11   
   278.0    3.405157e-04   0.002815   -2.068611e-03     0.019512     -4.394941e-11    -3.732423e-11     -4.874093e-11      -5.564748e-11   
   279.0   -4.058909e-04  -0.000039   -2.077276e-03     0.016689     -4.105248e-11    -6.631722e-11     -4.880417e-11      -2.790609e-11   
   280.0   -1.613423e-03   0.005945   -2.008945e-03     0.007669     -4.036694e-11    -6.930672e-11     -4.666899e-11      -1.249305e-11   
   281.0   -2.595136e-03   0.014795   -2.499291e-03     0.001174     -4.053307e-11    -4.569788e-11     -4.238597e-11      -2.695501e-11   
   282.0   -2.883775e-03   0.017715   -3.628274e-03     0.003394     -3.924266e-11    -2.087596e-11     -3.798969e-11      -5.926162e-11   
   283.0   -2.688591e-03   0.011735   -4.841552e-03     0.011938     -3.551104e-11    -2.122702e-11     -3.549551e-11      -7.972272e-11   
   284.0   -2.686172e-03   0.002623   -5.493154e-03     0.018194     -3.064584e-11    -4.821632e-11     -3.491970e-11      -7.029733e-11   
   285.0   -3.351939e-03  -0.000817   -5.476930e-03     0.015790     -2.696270e-11    -7.700096e-11     -3.427524e-11      -4.235934e-11   
   286.0   -4.491062e-03   0.004579   -5.327468e-03     0.006840     -2.551300e-11    -8.091862e-11     -3.154478e-11      -2.539146e-11   
   287.0   -5.430672e-03   0.013229   -5.692095e-03    -0.000151     -2.505989e-11    -5.772695e-11     -2.667983e-11      -3.780832e-11   
   288.0   -5.683022e-03   0.016332   -6.693235e-03     0.001345     -2.330894e-11    -3.174998e-11     -2.165074e-11      -6.877280e-11   
   289.0   -5.424713e-03   0.010565   -7.807899e-03     0.009463     -1.917828e-11    -2.983955e-11     -1.850074e-11      -8.898209e-11   
   290.0   -5.319168e-03   0.001352   -8.382174e-03     0.015802     -1.386933e-11    -5.488451e-11     -1.733215e-11      -7.971447e-11   
   291.0   -5.858596e-03  -0.002516   -8.273617e-03     0.013712     -9.683491e-12    -8.301269e-11     -1.621853e-11      -5.134431e-11   
   292.0   -6.876603e-03   0.002417   -7.988778e-03     0.004847     -7.755814e-12    -8.722439e-11     -1.312701e-11      -3.298598e-11   
   293.0   -7.713309e-03   0.010866   -8.180984e-03    -0.002489     -6.945218e-12    -6.407667e-11     -7.942376e-12      -4.357078e-11   
   294.0   -7.868644e-03   0.014060   -9.004461e-03    -0.001544     -4.976563e-12    -3.702997e-11     -2.585000e-12      -7.308149e-11   
   295.0   -7.496094e-03   0.008445   -9.962302e-03     0.006218     -7.020072e-13    -3.317092e-11      8.916896e-13      -9.256672e-11   
   296.0   -7.247833e-03  -0.000808   -1.039776e-02     0.012586      4.757598e-12    -5.638569e-11      2.331772e-12      -8.295052e-11   
   297.0   -7.625720e-03  -0.004946   -1.014257e-02     0.010734      9.119921e-12    -8.356379e-11      3.617516e-12      -5.397244e-11   
   298.0   -8.482867e-03  -0.000337   -9.681148e-03     0.001975      1.119684e-11    -8.756987e-11      6.783118e-12      -3.442896e-11   
   299.0   -9.170422e-03   0.007942   -9.668860e-03    -0.005560      1.206076e-11    -6.416805e-11      1.198119e-11      -4.346485e-11   
   300.0   -9.182818e-03   0.011167   -1.028211e-02    -0.004985      1.396610e-11    -3.617245e-11      1.732652e-11      -7.152971e-11   
   301.0   -8.659344e-03   0.005659   -1.104428e-02     0.002518      1.809979e-11    -3.072857e-11      2.076998e-11      -8.996451e-11   
   302.0   -8.243391e-03  -0.003569   -1.129937e-02     0.008895      2.339658e-11    -5.233128e-11      2.213185e-11      -7.962338e-11   
   303.0   -8.440406e-03  -0.007820   -1.086268e-02     0.007227      2.759497e-11    -7.841106e-11      2.326685e-11      -4.995272e-11   
   304.0   -9.114627e-03  -0.003387   -1.020258e-02    -0.001402      2.948067e-11    -8.185231e-11      2.619910e-11      -2.949589e-11   
   305.0   -9.625819e-03   0.004769   -9.973651e-03    -0.008994      3.008355e-11    -5.799711e-11      3.109199e-11      -3.734346e-11   
   306.0   -9.468727e-03   0.007986   -1.036579e-02    -0.008608      3.163837e-11    -2.923460e-11      3.608105e-11      -6.408277e-11   
   307.0   -8.776662e-03   0.002558   -1.091672e-02    -0.001253      3.534764e-11    -2.263032e-11      3.913385e-11      -8.128046e-11   
   308.0   -8.186858e-03  -0.006579   -1.097372e-02     0.005135      4.017796e-11    -4.293358e-11      4.007420e-11      -6.997453e-11   
   309.0   -8.203021e-03  -0.010791   -1.034396e-02     0.003611      4.388874e-11    -6.789652e-11      4.074518e-11      -3.963422e-11   
   310.0   -8.692713e-03  -0.006388   -9.485793e-03    -0.004858      4.526334e-11    -7.054886e-11      4.315096e-11      -1.861504e-11   
   311.0   -9.021773e-03   0.001702   -9.050896e-03    -0.012376      4.531382e-11    -4.614883e-11      4.744145e-11      -2.571045e-11   
   312.0   -8.690337e-03   0.004885   -9.234746e-03    -0.012004      4.625742e-11    -1.687463e-11      5.175946e-11      -5.134235e-11   
   313.0   -7.833246e-03  -0.000484   -9.583570e-03    -0.004684      4.929117e-11    -9.595190e-12      5.410058e-11      -6.724078e-11   
   314.0   -7.084051e-03  -0.009464   -9.449702e-03     0.001726      5.339143e-11    -2.898998e-11      5.431712e-11      -5.486085e-11   
   315.0   -6.939850e-03  -0.013494   -8.639726e-03     0.000315      5.633774e-11    -5.292469e-11      5.425497e-11      -2.398344e-11   
   316.0   -7.264297e-03  -0.008985   -7.607578e-03    -0.007971      5.693273e-11    -5.468362e-11      5.588903e-11      -2.831588e-12   
   317.0   -7.426882e-03  -0.000908   -7.000294e-03    -0.015293      5.619335e-11    -2.975091e-11      5.933341e-11      -9.674404e-12   
   318.0   -6.937733e-03   0.002219   -7.011672e-03    -0.014777      5.632150e-11    -2.924149e-13      6.272628e-11      -3.449223e-11   
   319.0   -5.940018e-03  -0.003108   -7.190837e-03    -0.007388      5.848948e-11     7.126129e-12      6.410205e-11      -4.913001e-11   
   320.0   -5.065711e-03  -0.011871   -6.896660e-03    -0.000948      6.166298e-11    -1.180636e-11      6.336438e-11      -3.568067e-11   
