#Longitud de onda =  497  nm				Anchura de pulso =  125  nm
 Iteracion  E(x,n) real   E(x,n) imag  E(x+1,n) real  E(x+1,n) imag  B(x,n+1/2) real  B(x,n+1/2) imag  B(x-1,n+1/2) real  B(x-1,n+1/2) imag
  1734.0     0.001296   -2.845423e-04   -0.001210     2.756747e-04    4.719709e-12    -7.498461e-13     -4.505931e-12       6.858983e-13   
  1735.0    -0.000142   -6.088676e-05    0.000288     3.297741e-05    3.975986e-12    -9.125362e-13     -4.265593e-12       9.434331e-13   
  1736.0    -0.001425    2.282301e-04    0.001475    -2.451011e-04   -1.050292e-12    -9.213494e-14      5.699746e-13       1.844474e-13   
  1737.0    -0.001173    2.713151e-04    0.001073    -2.590037e-04   -4.942266e-12     8.270401e-13      4.788700e-12      -7.728064e-13   
  1738.0     0.000343    2.209629e-05   -0.000485     6.092668e-06   -3.508082e-12     8.547784e-13      3.846038e-12      -8.969482e-13   
  1739.0     0.001488   -2.507820e-04   -0.001519     2.644727e-04    1.704257e-12    -3.828659e-14     -1.239489e-12      -5.471788e-14   
  1740.0     0.001030   -2.533416e-04   -0.000916     2.378196e-04    5.077712e-12    -8.895916e-13     -4.986747e-12       8.459741e-13   
  1741.0    -0.000538    1.701919e-05    0.000673    -4.499229e-05    2.979361e-12    -7.821102e-13     -3.359492e-12       8.347556e-13   
  1742.0    -0.001525    2.688893e-04    0.001536    -2.791758e-04   -2.327239e-12     1.678235e-13      1.886098e-12      -7.576264e-14   
  1743.0    -0.000869    2.309442e-04    0.000744    -2.125000e-04   -5.123794e-12     9.364232e-13      5.096709e-12      -9.041337e-13   
  1744.0     0.000723   -5.577171e-05   -0.000849     8.303969e-05   -2.399192e-12     6.958283e-13      2.814611e-12      -7.579723e-13   
  1745.0     0.001535   -2.822400e-04   -0.001527     2.889592e-04    2.908346e-12    -2.942027e-13     -2.498455e-12       2.046968e-13   
  1746.0     0.000693   -2.045231e-04   -0.000560     1.834949e-04    5.079828e-12    -9.667348e-13     -5.116775e-12       9.462829e-13   
  1747.0    -0.000895    9.348056e-05    0.001010    -1.195689e-04    1.777833e-12    -5.974669e-13     -2.221068e-12       6.679704e-13   
  1748.0    -0.001518    2.906062e-04    0.001491    -2.936584e-04   -3.437431e-12     4.152097e-13      3.065829e-12      -3.298171e-13   
  1749.0    -0.000505    1.745484e-04    0.000366    -1.513179e-04   -4.946713e-12     9.800175e-13      5.046721e-12      -9.717024e-13   
  1750.0     0.001052   -1.294842e-04   -0.001153     1.539412e-04   -1.126254e-12     4.887705e-13      1.589384e-12      -5.663533e-13   
  1751.0     0.001475   -2.938479e-04   -0.001428     2.931979e-04    3.905276e-12    -5.287266e-13     -3.578295e-12       4.489262e-13   
  1752.0     0.000309   -1.415523e-04   -0.000165     1.165382e-04    4.726914e-12    -9.760620e-13     -4.887907e-12       9.799685e-13   
  1753.0    -0.001189    1.631517e-04    0.001275    -1.855568e-04    4.559447e-13    -3.716630e-13     -9.307337e-13       4.549268e-13   
  1754.0    -0.001405    2.919152e-04    0.001341    -2.875932e-04   -4.303749e-12     6.327697e-13      4.026907e-12      -5.599351e-13   
  1755.0    -0.000107    1.061195e-04   -0.000038    -7.976957e-05   -4.424413e-12     9.549620e-13      4.643257e-12      -9.709601e-13   
  1756.0     0.001305   -1.938943e-04   -0.001375     2.138646e-04    2.212926e-13     2.482139e-13      2.567567e-13      -3.356674e-13   
  1757.0     0.001311   -2.848494e-04   -0.001230     2.769497e-04    4.625945e-12    -7.255243e-13     -4.403854e-12       6.608999e-13   
  1758.0    -0.000096   -6.887681e-05    0.000240     4.166011e-05    4.044643e-12    -9.171125e-13     -4.317202e-12       9.448601e-13   
  1759.0    -0.001398    2.211752e-04    0.001451    -2.383724e-04   -8.935467e-13    -1.206016e-13      4.206529e-13       2.106871e-13   
  1760.0    -0.001194    2.727823e-04    0.001098    -2.614614e-04   -4.866309e-12     8.053761e-13      4.702597e-12      -7.500563e-13   
  1761.0     0.000297    3.048209e-05   -0.000437    -2.880695e-06   -3.594387e-12     8.632022e-13      3.915601e-12      -9.021529e-13   
  1762.0     0.001467   -2.445191e-04   -0.001501     2.586554e-04    1.549008e-12    -8.925079e-15     -1.089555e-12      -8.219605e-14   
  1763.0     0.001056   -2.559331e-04   -0.000947     2.414069e-04    5.020731e-12    -8.709395e-13     -4.917982e-12       8.258499e-13   
  1764.0    -0.000492    8.387241e-06    0.000626    -3.588687e-05    3.081658e-12    -7.942014e-13     -3.445639e-12       8.436144e-13   
  1765.0    -0.001509    2.635208e-04    0.001524    -2.743633e-04   -2.176178e-12     1.380862e-13      1.738173e-12      -4.753633e-14   
  1766.0    -0.000899    2.346052e-04    0.000780    -2.171448e-04   -5.086617e-12     9.210818e-13      5.046332e-12      -8.869638e-13   
  1767.0     0.000679   -4.704626e-05   -0.000804     7.396177e-05   -2.515561e-12     7.113446e-13      2.915695e-12      -7.702988e-13   
  1768.0     0.001525   -2.778518e-04   -0.001521     2.852265e-04    2.764066e-12    -2.646109e-13     -2.355104e-12       1.762215e-13   
  1769.0     0.000728   -2.091804e-04   -0.000599     1.891072e-04    5.062932e-12    -9.549427e-13     -5.085507e-12       9.323416e-13   
  1770.0    -0.000853    8.481458e-05    0.000968    -1.106762e-04    1.906126e-12    -6.161084e-13     -2.335197e-12       6.835196e-13   
  1771.0    -0.001514    2.872664e-04    0.001491    -2.910611e-04   -3.302388e-12     3.862776e-13      2.929515e-12      -3.015923e-13   
  1772.0    -0.000543    1.801123e-04    0.000408    -1.577917e-04   -4.950218e-12     9.719497e-13      5.034942e-12      -9.612052e-13   
  1773.0     0.001012   -1.210283e-04   -0.001114     1.453869e-04   -1.264133e-12     5.101855e-13      1.714450e-12      -5.848258e-13   
  1774.0     0.001476   -2.916056e-04   -0.001435     2.917715e-04    3.781744e-12    -5.009528e-13     -3.451339e-12       4.214425e-13   
  1775.0     0.000350   -1.479179e-04   -0.000209     1.237534e-04    4.750582e-12    -9.718269e-13     -4.895656e-12       9.730692e-13   
  1776.0    -0.001153    1.550517e-04    0.001241    -1.774869e-04    6.009229e-13    -3.954544e-13     -1.064460e-12       4.759749e-13   
  1777.0    -0.001413    2.908001e-04    0.001354    -2.873524e-04   -4.193781e-12     6.066283e-13      3.911445e-12      -5.336662e-13   
  1778.0    -0.000150    1.131688e-04    0.000008    -8.759414e-05   -4.467659e-12     9.546006e-13      4.670230e-12      -9.677481e-13   
  1779.0     0.001273   -1.862884e-04   -0.001346     2.064155e-04    7.180286e-14     2.739466e-13      3.967321e-13      -3.589012e-13   
  1780.0     0.001324   -2.848714e-04   -0.001249     2.778885e-04    4.531343e-12    -7.014570e-13     -4.301804e-12       6.362943e-13   
  1781.0    -0.000052   -7.648085e-05    0.000193     4.995258e-05    4.106545e-12    -9.205977e-13     -4.362763e-12       9.453600e-13   
  1782.0    -0.001371    2.141919e-04    0.001426    -2.316685e-04   -7.421905e-13    -1.478101e-13      2.769276e-13       2.356818e-13   
  1783.0    -0.001212    2.739311e-04    0.001122    -2.635534e-04   -4.788591e-12     7.837847e-13      4.615628e-12      -7.275297e-13   
  1784.0     0.000253    3.850344e-05   -0.000391    -1.149260e-05   -3.673705e-12     8.704404e-13      3.978795e-12      -9.063240e-13   
  1785.0     0.001445   -2.382751e-04   -0.001482     2.528071e-04    1.398441e-12     1.927218e-14     -9.446236e-13      -1.084998e-13   
  1786.0     0.001080   -2.581790e-04   -0.000976     2.446058e-04    4.961107e-12    -8.521795e-13     -4.847484e-12       8.057782e-13   
  1787.0    -0.000448    9.221252e-08    0.000581    -2.710830e-05    3.176860e-12    -8.050342e-13     -3.525210e-12       8.513525e-13   
  1788.0    -0.001492    2.581187e-04    0.001511    -2.694651e-04   -2.029019e-12     1.094005e-13      1.594580e-12      -2.039446e-14   
  1789.0    -0.000928    2.378997e-04    0.000813    -2.213853e-04   -5.045972e-12     9.054562e-13      4.993397e-12      -8.696769e-13   
  1790.0     0.000636   -3.862475e-05   -0.000761     6.517094e-05   -2.624851e-12     7.255523e-13      3.010112e-12      -7.814381e-13   
  1791.0     0.001514   -2.733788e-04   -0.001514     2.813558e-04    2.622854e-12    -2.359414e-13     -2.215347e-12       1.487233e-13   
  1792.0     0.000760   -2.134570e-04   -0.000636     1.943065e-04    5.041814e-12    -9.426975e-13     -5.050911e-12       9.181179e-13   
  1793.0    -0.000812    7.641476e-05    0.000927    -1.020264e-04    2.027475e-12    -6.334143e-13     -2.442682e-12       6.978362e-13   
  1794.0    -0.001508    2.837926e-04    0.001490    -2.882765e-04   -3.169537e-12     3.581245e-13      2.796006e-12      -2.742215e-13   
  1795.0    -0.000579    1.852878e-04    0.000447    -1.638512e-04   -4.948829e-12     9.632696e-13      5.019133e-12      -9.502675e-13   
  1796.0     0.000974   -1.127967e-04   -0.001077     1.370278e-04   -1.395322e-12     5.302612e-13      1.833013e-12      -6.020424e-13   
  1797.0     0.001477   -2.891833e-04   -0.001440     2.901124e-04    3.659500e-12    -4.738029e-13     -3.326360e-12       3.946769e-13   
  1798.0     0.000388   -1.538943e-04   -0.000252     1.305599e-04    4.768778e-12    -9.668332e-13     -4.898751e-12       9.655807e-13   
  1799.0    -0.001118    1.471308e-04    0.001207    -1.695618e-04    7.395784e-13    -4.179259e-13     -1.191931e-12       4.957655e-13   
  1800.0    -0.001419    2.894627e-04    0.001364    -2.868381e-04   -4.084190e-12     5.809473e-13      3.797109e-12      -5.079688e-13   
  1801.0    -0.000191    1.198349e-04    0.000052    -9.502271e-05   -4.504956e-12     9.533492e-13      4.692014e-12      -9.638105e-13   
  1802.0     0.001242   -1.788140e-04   -0.001316     1.990588e-04   -7.183454e-14     2.984011e-13      5.308067e-13      -3.808978e-13   
  1803.0     0.001336   -2.846330e-04   -0.001265     2.785183e-04    4.436209e-12    -6.776807e-13     -4.200022e-12       6.121058e-13   
  1804.0    -0.000010   -8.371424e-05    0.000149     5.786834e-05    4.162130e-12    -9.230787e-13     -4.402696e-12       9.450122e-13   
  1805.0    -0.001344    2.072908e-04    0.001401    -2.250039e-04   -5.961218e-13    -1.738039e-13      1.386520e-13       2.594808e-13   
  1806.0    -0.001229    2.747865e-04    0.001144    -2.653065e-04   -4.709453e-12     7.623123e-13      4.528074e-12      -7.052604e-13   
  1807.0     0.000210    4.617284e-05   -0.000346    -1.975331e-05   -3.746452e-12     8.765788e-13      4.036025e-12      -9.095416e-13   
  1808.0     0.001422   -2.320632e-04   -0.001462     2.469449e-04    1.252513e-12     4.633816e-14     -8.046027e-13      -1.336694e-13   
  1809.0     0.001102   -2.601041e-04   -0.001002     2.474422e-04    4.899214e-12    -8.333665e-13     -4.775571e-12       7.858018e-13   
  1810.0    -0.000406   -7.875398e-06    0.000537    -1.864971e-05    3.265354e-12    -8.146919e-13     -3.598588e-12       8.580489e-13   
  1811.0    -0.001475    2.526987e-04    0.001497    -2.645009e-04   -1.885780e-12     8.174420e-14      1.455279e-12       5.693393e-15   
  1812.0    -0.000954    2.408518e-04    0.000844    -2.252464e-04   -5.002259e-12     8.896088e-13      4.938251e-12      -8.523237e-13   
  1813.0     0.000594   -3.050080e-05   -0.000718     5.666376e-05   -2.727412e-12     7.385308e-13      3.098218e-12      -7.914669e-13   
  1814.0     0.001502   -2.688388e-04   -0.001506     2.773686e-04    2.484784e-12    -2.081831e-13     -2.079200e-12       1.221816e-13   
  1815.0     0.000791   -2.173757e-04   -0.000670     1.991162e-04    5.016890e-12    -9.300677e-13     -5.013356e-12       9.036697e-13   
  1816.0    -0.000772    6.827791e-05    0.000887    -9.361958e-05    2.142193e-12    -6.494589e-13     -2.543848e-12       7.109936e-13   
  1817.0    -0.001502    2.802047e-04    0.001487    -2.853277e-04   -3.039005e-12     3.307502e-13      2.665371e-12      -2.476947e-13   
  1818.0    -0.000613    1.900965e-04    0.000485    -1.695175e-04   -4.942972e-12     9.540511e-13      4.999679e-12      -9.389528e-13   
  1819.0     0.000936   -1.047895e-04   -0.001039     1.288673e-04   -1.520089e-12     5.490656e-13      1.945357e-12      -6.180715e-13   
  1820.0     0.001475   -2.866022e-04   -0.001443     2.882447e-04    3.538725e-12    -4.472879e-13     -3.203476e-12       3.686294e-13   
  1821.0     0.000425   -1.595013e-04   -0.000292     1.369767e-04    4.781932e-12    -9.611585e-13     -4.897586e-12       9.575713e-13   
  1822.0    -0.001083    1.393921e-04    0.001173    -1.617879e-04    8.721282e-13    -4.391381e-13     -1.313393e-12       5.143615e-13   
  1823.0    -0.001423    2.879252e-04    0.001374    -2.860751e-04   -3.975201e-12     5.557478e-13      3.684066e-12      -4.828530e-13   
  1824.0    -0.000230    1.261353e-04    0.000094    -1.020716e-04   -4.536730e-12     9.512876e-13      4.709006e-12      -9.592191e-13   
  1825.0     0.001210   -1.714771e-04   -0.001286     1.918043e-04   -2.097846e-13     3.216301e-13      6.591802e-13      -4.017133e-13   
  1826.0     0.001346   -2.841572e-04   -0.001280     2.788641e-04    4.340813e-12    -6.542266e-13     -4.098718e-12       5.883538e-13   
  1827.0     0.000031   -9.059209e-05    0.000105     6.542093e-05    4.211812e-12    -9.246361e-13     -4.437394e-12       9.438905e-13   
  1828.0    -0.001316    2.004809e-04    0.001376    -2.183910e-04   -4.552293e-13    -1.986264e-13      5.674038e-15       2.821323e-13   
  1829.0    -0.001245    2.753719e-04    0.001164    -2.667458e-04   -4.629206e-12     7.409990e-13      4.440185e-12      -6.832773e-13   
  1830.0     0.000168    5.350280e-05   -0.000303    -2.767339e-05   -3.813024e-12     8.816977e-13      4.087672e-12      -9.118802e-13   
  1831.0     0.001399   -2.258949e-04   -0.001442     2.410839e-04    1.111167e-12     7.230669e-14     -6.693895e-13      -1.577446e-13   
  1832.0     0.001122   -2.617315e-04   -0.001027     2.499406e-04    4.835392e-12    -8.145491e-13     -4.702527e-12       7.659579e-13   
  1833.0    -0.000364   -1.552533e-05    0.000494    -1.050363e-05    3.347509e-12    -8.232529e-13     -3.666139e-12       8.637780e-13   
  1834.0    -0.001457    2.472748e-04    0.001482    -2.594879e-04   -1.746458e-12     5.509359e-14      1.320220e-12       3.075839e-14   
  1835.0    -0.000979    2.434840e-04    0.000873    -2.287515e-04   -4.955842e-12     8.735957e-13      4.881207e-12      -8.349492e-13   
  1836.0     0.000553   -2.266757e-05   -0.000677     4.843598e-05   -2.823583e-12     7.503555e-13      3.180354e-12      -8.004576e-13   
  1837.0     0.001489   -2.642482e-04   -0.001496     2.732842e-04    2.349906e-12    -1.813225e-13     -1.946662e-12       9.657463e-14   
  1838.0     0.000819   -2.209583e-04   -0.000703     2.035583e-04    4.988545e-12    -9.171158e-13     -4.973180e-12       8.890486e-13   
  1839.0    -0.000732    6.040012e-05    0.000847    -8.545462e-05    2.250580e-12    -6.643131e-13     -2.639008e-12       7.230611e-13   
  1840.0    -0.001494    2.765207e-04    0.001484    -2.822356e-04   -2.910896e-12     3.041514e-13      2.537656e-12      -2.219993e-13   
  1841.0    -0.000645    1.945587e-04    0.000521    -1.748111e-04   -4.933045e-12     9.443615e-13      4.976935e-12      -9.273186e-13   
  1842.0     0.000898   -9.700552e-05   -0.001002     1.209074e-04   -1.638693e-12     5.666640e-13      2.051764e-12      -6.329786e-13   
  1843.0     0.001473   -2.838819e-04   -0.001445     2.861908e-04    3.419571e-12    -4.214144e-13     -3.082786e-12       3.432971e-13   
  1844.0     0.000460   -1.647577e-04   -0.000331     1.430222e-04    4.790443e-12    -9.548738e-13     -4.892528e-12       9.491034e-13   
  1845.0    -0.001048    1.318377e-04    0.001140    -1.541707e-04    9.987890e-13    -4.591499e-13     -1.429085e-12       5.318231e-13   
  1846.0    -0.001426    2.862082e-04    0.001381    -2.850866e-04   -3.867013e-12     5.310468e-13      3.572459e-12      -4.583251e-13   
  1847.0    -0.000267    1.320871e-04    0.000134    -1.087570e-04   -4.563378e-12     9.484897e-13      4.721575e-12      -9.540396e-13   
  1848.0     0.001179   -1.642827e-04   -0.001256     1.846600e-04   -3.422165e-13     3.436847e-13      7.820524e-13      -4.214018e-13   
  1849.0     0.001354   -2.834654e-04   -0.001293     2.789495e-04    4.245397e-12    -6.311207e-13     -3.998077e-12       5.650541e-13   
  1850.0     0.000070   -9.712916e-05    0.000064     7.262384e-05    4.255980e-12    -9.253451e-13     -4.467224e-12       9.420631e-13   
  1851.0    -0.001289    1.937696e-04    0.001351    -2.118409e-04   -3.193936e-13    -2.223208e-13     -1.221619e-13       3.036838e-13   
  1852.0    -0.001258    2.757089e-04    0.001182    -2.678947e-04   -4.548126e-12     7.198799e-13      4.352186e-12      -6.616045e-13   
  1853.0     0.000128    6.050573e-05   -0.000261    -3.526357e-05   -3.873793e-12     8.858720e-13      4.134097e-12      -9.134093e-13   
  1854.0     0.001376   -2.197804e-04   -0.001421     2.352376e-04    9.743356e-13     9.721213e-14     -5.388746e-13      -1.807653e-13   
